Dialogue ID,Chapter ID,Place ID,Character ID,Dialogue
6340,197,74,2,"Don't lie!  You said it, too, you said you were disappointed --"
6341,197,74,3,I didn't!  Not like that!  Harry -- I didn't!
6342,197,74,2,"Do you know why I listen to that radio, every night?  Do you!  To make sure I don't hear Ginny's name or Fred or George or Mum or --"
6343,197,74,1,You think I don't listen!  You think I don't know what it's like --
6344,197,74,3,Stop!  Stop!
6345,197,74,1,Go then.  But leave that.
6346,197,74,2,And you?
6347,197,74,3,Me?
6348,197,74,2,Are you staying?  Or coming?
6349,197,74,2,"Fine.  I get it.  I saw you two the other night.  Yeah, that's right.  Didn't know I knew, did you?"
6350,197,74,3,"What?  Ron, no -- please --"
6351,197,74,3,He's gone.
6352,198,74,1,Salvio Hexia... Protego Totalum...
6353,198,74,3,It's a Muggle station.
6354,198,74,1,You were right.  It's like you said.  Snitches have flesh memories.  But I didn't catch my first Snitch with my hand.  I almost swallowed it.
6355,198,74,3,'I open at the close?'
6356,198,74,1,What do you reckon it means?
6357,198,74,3,"I don't know.  But look, I've found something as well..."
6358,198,74,3,"I thought it was a picture of an eye, but now I don't think it is. It isn't a rune and it's not in Spellman's Syllabary either.  And it's been inked in -- somebody drew it -- it isn't part of the book."
6359,198,74,1,"Luna's dad was wearing that, at Ron- At Bill and Fleur's wedding."
6360,198,74,3,What d'you mean -- wearing it?
6361,198,74,1,Around his neck.  Like an amulet. I didn't think much of it at the time.  You know Luna -- she's always got some mad thing or the other she's carrying around.  I just figured it ran in the family.
6362,198,74,3,Why would someone have drawn it in a children's book?
6363,198,74,1,"Hermione, I've been thinking.  I -- I want to go to Godric's Hollow. It's where I was born, it's where my parents died --"
6364,198,74,3,And it's exactly where You-Know- Who will expect you to go. Because it means something to you.
6365,198,74,1,"But it means something to him too, Hermione.  You-Know-Who nearly died there.  Wouldn't that be just the kind of place he'd hide a Horcrux?"
6366,198,74,3,"It's dangerous, Harry.  But I have to admit, recently even I've been thinking we might have to go.  I think it's possible something else is hidden there. The sword.  If Dumbledore didn't want it falling into the Ministry's hands, but wanted you to find it, what better place to hide it than the birthplace of the founder of Gryffindor himself?"
6367,198,74,1,"Godric's Hollow is the birthplace of Godric Gryffindor -- I mean, 'course it is.  Obvious, isn't it?"
6368,198,74,3,"Harry, did you ever even open A History of Magic?"
6369,198,74,1,Tossed it at Neville once when he was snoring -- might've popped open.
6370,198,74,1,Hermione...
6371,198,74,3,Don't ever let me give you a haircut again.
6372,199,9,3,I still think we should've used Polyjuice Potion.
6373,199,9,1,No.  This is where I was born. I'm not returning as someone else.
6374,199,9,3,"Harry, I think it's Christmas Eve! Listen..."
6375,199,9,1,Do you think they'd be in there? My mum and dad?
6376,199,9,3,Yeah. I think they would.
6377,199,9,3,Harry.
6378,199,9,1,Is it -- ?
6379,199,9,3,No.  But look.
6380,199,9,3,Did you know he had a sister?
6381,199,9,1,No.
6382,199,9,3,Lumos.
6383,199,9,3,"Ignotus... Hey, Har --"
6384,199,9,1,"Happy Christmas, Hermione."
6385,199,9,3,"Happy Christmas, Harry."
6386,199,9,3,Harry...
6387,199,9,1,Yeah.
6388,199,9,3,Someone's watching us.  By the gate.
6389,199,9,1,C'mon.
6390,199,9,3,I don't think this is a good idea.
6391,199,9,1,We look like ordinary Muggles.
6392,199,9,3,Muggles who've just been laying flowers on your parents' grave.
6393,199,9,1,Relax.  This is right.  I know it.
6394,199,9,3,Omigod.  Harry...
6395,199,9,1,"This is where they died, Hermione. This is where he murdered them."
6396,200,9,1,"You're Bathilda, aren't you?"
6397,200,9,3,"Harry, I'm not sure about this."
6398,200,9,1,"Hermione, she knew Dumbledore. She might have the sword. Besides, she's barely knee-high to a house-elf.  I think we can overpower her if it turns ugly."
6399,200,9,3,There's something odd about her. And what's that smell?
6400,200,9,1,"She's gaga, remember?"
6401,200,9,1,Here.  Let me do that.
6402,200,9,3,"You have a lovely house, Miss Bagshot."
6403,200,9,1,Miss Bagshot?  Who is this man?
6404,200,9,1,His name.  Can you tell me his name?
6405,200,9,1,"This is him, Hermione.  The one I saw in Gregorovitch's wandshop. The thief.  Miss Bagshot, who is he?"
6406,200,9,1,She wants us to go upstairs.
6407,200,9,3,All right...
6408,200,9,1,She wants me to go.  Alone.
6409,200,9,3,Why?
6410,200,9,1,It's all right.  You stay here.
6411,200,9,3,Harry...
6412,200,9,1,Lumos.
6413,200,9,104,You are Potter?
6414,200,9,1,Yes.
6415,200,9,104,I have something for you...
6416,200,9,3,Harry!
6417,200,9,3,Confringo!
6418,200,68,3,"Harry... Harry, can you hear me...?"
6419,200,68,1,Yes.
6420,200,68,3,Good.  That's good...
6421,200,68,1,We got away.
6422,200,68,3,Yes.
6423,200,68,1,Are you alright?
6424,200,68,3,I'm fine.  But you've been sick. Rest... Rest a bit more...
6425,200,68,1,You've outdone yourself this time.
6426,200,68,3,"The Forest of Dean.  I came here once with my mum and dad, years ago.  It's just how I remember it. The trees.  The river.  It's like nothing's changed.  Not true, of course.  Everything's changed.  If I brought my parents here, they wouldn't recognize any of it.  Not the trees.  Not the river.  Not... me."
6427,200,68,1,Where are they?
6428,200,68,3,"Wendell and Monica Wilkens now reside happily in Sydney, Australia.  They have two dogs, run a small sweet shop, but floss daily.  No children."
6429,200,68,3,"Maybe we should just stay here, Harry.  Grow old."
6430,200,68,3,"You wanted to know who the boy in the photograph was.  Well, I know."
6431,200,68,3,"It was in Bathilda's sitting room. Rita Skeeter had sent it to her. Harry, it doesn't make for very nice reading --"
6432,200,68,1,"Who is he, Hermione?  The thief? Did Dumbledore know him?"
6433,200,68,3,Yes.
6434,200,68,1,Well?
6435,200,68,3,For a time.
6436,200,68,1,"Tell me, Hermione.  Who is he?"
6437,200,68,3,"Gellert Grindelwald.  He's not very well known in Britain, but there was a time, before You-Know- Who..."
6438,200,68,1,"Hermione, I don't need to have read A History of Magic to know who Gellert Grindelwald is."
6439,200,68,3,"When Grindelwald was seventeen, he was expelled from Durmstrang. He'd started doing some twisted things at school -- experiments. A few teachers had always protected him, but they couldn't anymore.  After he left, he traveled for awhile, then ended up in Godric's Hollow where his great aunt lived, Bathilda Bagshot."
6440,200,68,1,"Get to the hard part, Hermione."
6441,200,68,3,"She introduced him to Dumbledore. It made sense.  Dumbledore's mother had just died, Grindelwald was troubled and they were both brilliant -- they'd never really had anyone they could talk to on the same level.  They did a lot of talking that summer.  But they always returned to one particular subject."
6442,200,68,3,Wizard rule over Muggles.
6443,200,68,1,And Dumbledore believed in it?
6444,200,68,3,Yes.
6445,200,68,1,'For the Greater Good.'  What does that mean?
6446,200,68,3,"It was something Dumbledore came up with.  He believed wizards were superior and should rule over Muggles, but gently, for their own good.  Grindelwald took a more violent position."
6447,200,68,3,"It was a different time, Harry. It was one summer.  Dumbledore was young --"
6448,200,68,1,"We're young, Hermione.  And here we are, risking our lives to fight against the very thing Dumbledore supported."
6449,200,68,3,"He changed, Harry.  Years later, it was Dumbledore who put Grindelwald in prison."
6450,200,68,1,Where's my wand?  I'll take the watch.
6451,200,68,1,Hermione.  Where's my wand?
6452,200,68,3,"It's my fault.  As we were leaving Godric's Hollow, I cast a curse and it rebounded... I'm sorry, Harry, I tried to mend it but wands are different --"
6453,200,68,1,It's done.
6454,200,68,3,Maybe we can --
6455,200,68,1,It's done.
6456,201,68,1,Leave me yours.  You get back in the warm.  And give me that.
6457,201,68,3,"He loved you, Harry.  I know he loved you."
6458,201,68,1,No...
6459,201,68,1,Lumos! Accio Sword.
6460,201,68,1,Diffindo.
6461,201,68,1,Hermione...
6462,201,68,2,Are -- you -- mental?
6463,201,68,1,It was you!
6464,201,68,2,"Well, yeah.  Bit obvious, I'd think."
6465,201,68,1,And the doe.  That was you as well.
6466,201,68,2,No.  I reckoned it was you.
6467,201,68,1,My Patronus is a stag.
6468,201,68,2,Right.  Antlers.
6469,201,68,1,You didn't see anyone else?
6470,201,68,2,"No, I... I did think maybe I saw something -- when I was running -- over there --"
6471,201,68,2,Anything?
6472,201,68,1,"But I reckon whoever cast the doe, put the sword in that pool hoping we'd find it."
6473,201,68,2,"And we did, didn't we?"
6474,201,68,1,See that?  It knows.  It's afraid. Do it.
6475,201,68,2,"What?  No.  Harry.  That thing's bad for me.  I can't handle it. I'm not making excuses for how I acted, but that thing affects me more than it affects you and Hermione.  It made me think stuff -- stuff I was thinking anyway, but it made everything worse."
6476,201,68,1,All the more reason.
6477,201,68,2,No.  I can't --
6478,201,68,1,Then why are you here?  Why did you come back?
6479,201,68,1,"I'll have to speak to it in order for it to open.  When it does, don't hesitate.  I don't know what's in here, but it'll put up a fight.  The bit of Riddle that was in his diary tried to kill me."
6480,201,68,1,On three.  One.  Two.  Three. Take me inside...
6481,201,68,1,"Stab it, Ron.  Now."
6482,201,68,9,I have seen your heart and it is mine...
6483,201,68,1,Don't listen to it.
6484,201,68,1,Ron.  Don't listen to it!
6485,201,68,1,Ron.  Stab it!
6486,201,68,1,"We were better without you, happier without you."
6487,201,68,3,"Who could look at you beside Harry Potter?  What are you, compared with the Chosen One...?"
6488,201,68,1,Ron.  It lies!  Stab it!  STAB IT!
6489,201,68,1,Your mother confessed that she would have preferred me as a son...
6490,201,68,3,"Who wouldn't prefer him, what woman would take you, you are nothing, nothing, nothing to him..."
6491,201,68,1,"Do it, Ron!  Kill it!"
6492,201,68,1,"After you left, she cried for a week.  She's like my sister."
6493,201,68,2,I'm sorry.  I'm sorry I left.
6494,201,68,1,You've sort of made up for it tonight.  Getting the sword. Finishing off the Horcrux.
6495,201,68,2,Saving your life.
6496,201,68,1,That too.
6497,201,68,2,And just think of it.  Only three to go.
6498,201,68,1,Hermione!
6499,201,68,3,Everything all right?
6500,201,68,1,Fine.  Actually... more than fine.
6501,201,68,2,Hey.
6502,201,68,2,Wo -- hey -- ouch!
6503,201,68,3,"You -- complete -- arse -- Ronald -- Weasley!  You crawl back here after all these weeks and say, 'Hey?' Where's my wand?  Harry, where's my wand!"
6504,201,68,1,Um... I don't know?
6505,201,68,3,"Harry Potter, you give me my wand!"
6506,201,68,2,How come he's got your wand?
6507,201,68,3,Never mind why he's got my wand --
6508,201,68,3,What is that?
6509,201,68,3,You destroyed it?
6510,201,68,1,It's a long story.
6511,201,68,3,Don't think this changes anything.
6512,201,68,2,"No, of course not.  I only destroyed a bloody freaking Horcrux!  Why would that change anything!  Do you know what it was like for me to hear those words coming from you!  To see you doing those things --"
6513,201,68,3,See me doing what things?
6514,201,68,3,What happened out there?
6515,201,68,1,It's a long story.
6516,202,68,2,"Look, I wanted to come back the minute I'd left.  I just... didn't know how to find you."
6517,202,68,1,Exactly how did you find us?
6518,202,68,2,With this.
6519,202,68,2,"It doesn't just turn off lights. I don't know exactly how it works, but Christmas morning I -- I was sleeping -- in this little pub-- I'd given some Snatchers the slip the night before, me being a blood- traitor and all -- anyway, I was sleeping when I heard it..."
6520,202,68,1,It?
6521,202,68,2,A voice.
6522,202,68,2,"Your voice, Hermione.  Coming out of this."
6523,202,68,3,And what may I ask did I say?
6524,202,68,2,My name.  Just my name.  Like a whisper.
6525,202,68,2,So I took this and I clicked it and this tiny ball of light appeared.  And I knew.
6526,202,68,1,Knew what?
6527,202,68,2,"Just knew.  On account of Hermione's voice.  And sure enough, it floated toward me, the ball of light, right to my chest and then -- went straight through -- right here."
6528,202,68,2,"I could feel it inside me.  It was warm, like the first sip of a good cup of tea.  And I knew it would take me where I needed to go."
6529,202,68,2,So I Disapparated and came out on this hillside.  It was dark.  I didn't have any idea where I was. I just had to hope one of you would show yourselves in the end. And you did.
6530,202,68,2,I've always liked it.  These flames Hermione makes.
6531,202,68,2,How long you reckon she'll stay mad at me?
6532,202,68,1,Keep talking 'bout that little ball of light touching your heart -- she'll come round.
6533,202,68,2,It was true.  Every word.
6534,202,68,2,"Bloody hell.  I just realized. You need a wand, right?"
6535,202,68,1,Yeah...
6536,202,68,2,"Well, I've got one.  Here.  It's Blackthorn, ten inches, nothing special, but I reckon it'll do.  I took it off a Snatcher a few weeks back."
6537,202,68,2,"Don't tell Hermione, but they're a bit dim, Snatchers.  This one was definitely part Troll.  The smell off him..."
6538,202,68,1,Engorgio.
6539,202,68,2,Wo.
6540,202,68,1,Reducio!
6541,202,68,3,What's going on in there?
6542,202,68,1,Nothing.
6543,202,68,2,Nothing.
6544,202,68,2,"Maybe a bit more practice, eh?"
6545,202,68,3,We need to talk.
6546,202,68,2,All right.
6547,202,68,3,I want to go and see Xenophilius Lovegood.
6548,202,68,1,Sorry?
6549,202,68,3,See this?  It's a letter Dumbledore wrote to Grindelwald. Look at the signature.  It's the mark again.
6550,202,68,3,It keeps cropping up.  Here.  In Beedle the Bard.  In the graveyard in Godric's Hollow -- what?
6551,202,68,1,Jesus.  It was there too.
6552,202,68,3,Where?
6553,202,68,1,Outside Gregorovitch's wand shop. on the alley wall...
6554,202,68,2,But what does it mean?
6555,202,68,3,"Harry, you don't have a clue where the next Horcrux is.  And neither do I.  But this, this means something.  I'm sure of it."
6556,202,68,2,I think Hermione's right.  I think we ought to go and see Lovegood. What say we vote on it?  Those in favor...
6557,202,68,2,"Sorry, Harry.  Looks like it's Hermione and me this time."
6558,202,68,1,"Not still mad at him, are you?"
6559,202,68,3,I'm always mad at him.
6560,203,12,2,Luna?
6561,203,12,1,Luna.
6562,203,12,3,Luna.
6563,203,12,2,Keep off the dirigible plums.
6564,203,12,34,What is it? Who are you? What do you want --
6565,203,12,1,"Hello, Mr. Lovegood.  I'm Harry Potter.  We met a few months back?"
6566,203,12,1,"Would it be okay if we came in? It won't take long, sir.  I promise."
6567,203,12,34,Excuse me.
6568,203,12,34,"So.  What brings you here, Mr. Potter?"
6569,203,12,1,"Well, sir, we need some help."
6570,203,12,34,"Ah.  Help.  I see.  Yes, well, the thing is, helping Harry Potter, rather dangerous these days..."
6571,203,12,2,Aren't you the one who keeps telling everyone it's their first duty to help Harry?
6572,203,12,34,"I have expressed that view, yes. In the past.  Would you excuse me one moment.  I shall return shortly and, um, try to help you..."
6573,203,12,1,What's going on here?
6574,203,12,2,"He's mental.  Let's face it. Luna's always good value, but she's nutty as squirrel poo."
6575,203,12,3,Do you see that?
6576,203,12,2,"Well, yeah, of course.  It's massive, isn't it?"
6577,203,12,3,No!  Don't go near it!
6578,203,12,3,It's an Erumpent horn.  It's a Class B Tradeable Material.
6579,203,12,2,"Yeah, all right..."
6580,203,12,34,May I offer you all an infusion of Gurdyroots? We make it ourselves.
6581,203,12,3,"Where is Luna, sir?"
6582,203,12,34,"Luna?  Oh, um, she'll be along. Now how can I help you, Mr. Potter?"
6583,203,12,1,"Well, sir, it's about something you were wearing around your neck at the wedding.  A symbol..."
6584,203,12,34,You mean this?
6585,203,12,1,"Yes!  Exactly.  What we wondered, sir, is, well, what is it?"
6586,203,12,34,"What is it?  Well, it's the sign of the Deathly Hallows, of course."
6587,203,12,1,The what?
6588,203,12,2,The what?
6589,203,12,3,The what?
6590,203,12,34,The Deathly Hallows.  I assume you're all familiar with 'The Tale of the Three Brothers?'
6591,203,12,3,Yes.
6592,203,12,2,Yes.
6593,203,12,1,No.
6594,203,12,3,It's in here.
6595,203,12,34,"Well, there's no real reason to go on unless one is familiar with the tale.  Why don't you read it aloud, Miss...?"
6596,203,12,3,"Granger.  Well... all right. There were once three brothers who were traveling along a lonely, winding road at twilight --"
6597,203,12,2,Midnight.  Mum always said midnight. But twilight's fine.  Better actually.
6598,203,12,3,"In time, the brothers reached a river too treacherous to pass..."
6599,203,12,34,"Well, there you are.  Those are the Deathly Hallows."
6600,203,12,1,Sorry... I still don't really understand...
6601,203,12,34,The Elder Wand...
6602,203,12,34,The Resurrection Stone...
6603,203,12,34,... then encloses both in a TRIANGLE. The Cloak of Invisibility. Together... they make the Deathly Hallows.  Together... they make one master of Death.
6604,203,12,3,"Mr. Lovegood, does the Peverell family have anything to do with the Deathly Hallows?"
6605,203,12,34,Ignotus and his brothers Cadmus and Antioch are thought to be the original owners of the Hallows and therefore the inspiration for the story.
6606,203,12,34,"Ah, but your tea's grown cold. Excuse me, I'll be right back."
6607,204,12,2,"Let's get out of here once he's back.  I'm not touching this stuff, hot or cold."
6608,204,12,1,Which one would you choose if you could?  Of the Deathly Hallows?
6609,204,12,3,"It's obvious, isn't it?"
6610,204,12,2,The Wand.
6611,204,12,3,The Cloak.
6612,204,12,1,The Stone.
6613,204,12,2,"You're supposed to say the Cloak, but who wants to spend all day being invisible.  Dead boring if you ask me.  But an unbeatable wand!"
6614,204,12,3,Its owner grew drunk with power and was murdered.
6615,204,12,2,"Yeah, but imagine what a short wicked life you'd lead."
6616,204,12,3,"Why the Stone, Harry?"
6617,204,12,1,"Well, you could bring people back, couldn't you?  Mad-Eye. Dumbledore.  Sirius.  Anybody."
6618,204,12,3,But according to the story they don't want to come back.  It's all rubbish anyway.  There's no such thing as the Deathly Hallows.
6619,204,12,1,But I have one.  The Invisibility Cloak my father left me.
6620,204,12,3,There have always been Cloaks --
6621,204,12,2,Not like Harry's.  I've seen a fair few.  Dad used to bring home the ones the Ministry confiscated from petty thieves and the like. They always got holes or tears. Harry's is different.  It's perfect.
6622,204,12,1,"And I think I've actually held the Resurrection Stone in my hands, that night in Dumbledore's office when he showed me the ring he'd destroyed, the Horcrux.  It had a symbol on it.  Now I think it was the mark of the Hallows."
6623,204,12,3,"Mr. Lovegood.  Thank you, sir --"
6624,204,12,2,You forgot the water.
6625,204,12,34,The water?
6626,204,12,2,For the tea.
6627,204,12,34,"Did, didn't I?  How silly of me."
6628,204,12,3,"No matter, sir.  We really ought to be go--"
6629,204,12,34,"No, you mustn't --"
6630,204,12,1,Sir?
6631,204,12,34,"You're my only hope.  They were angry, you see, about what I'd been writing, so they took her. They took my Luna... But it's really you they want..."
6632,204,12,1,"Who took her, sir?"
6633,204,12,34,Him.  Surely you call him You-Know- Who.  But his real name of course is... Voldemort.
6634,204,12,2,Nooooooooo!
6635,204,12,34,Stop!  I've got him --
6636,204,12,3,Ron!  Harry!  Take my hand!
6637,204,68,2,That treacherous old bleeder!  Is there no one we can trust!
6638,204,68,1,They've kidnapped Luna because he supported me.  He was just desperate.
6639,204,68,2,I'll do the enchantments.
6640,204,68,53,"Hello, beautiful."
6641,204,68,98,"Ah, Tom, I thought you would come one day.  But surely you must know I no longer have what you seek..."
6642,204,68,9,"If not you, then who?"
6643,204,68,98,"You're so innocent, Tom.  Like a schoolboy.  There's so much you don't understand..."
6644,204,68,9,"Tell me, Grindelwald.  Tell me where to find it!  Tell me who possesses it!  The name, Grindelwald!  The name!"
6645,204,68,98,"Can't you guess, Tom?  It lies with him, of course.  Buried within the earth.  It is he who possesses it, even in death.  Your old friend and mine... Dumbledore."
6646,204,68,1,They exist.  The Hallows.
6647,204,68,1,"But he only wants the one, the last one.  That's what he's been looking for."
6648,204,68,3,What're you saying?
6649,204,68,1,"He knows where it is, You-Know- Who.  He'll have it by the end of the night.  He's found the Elder Wand."
6650,205,68,2,Don't touch her!
6651,205,68,3,Stop it!
6652,205,68,53,"Your boyfriend'll get worse than that if he doesn't behave, lovely."
6653,205,68,53,"What happened to you, ugly?"
6654,205,68,53,What's your name?
6655,205,68,1,Dudely.  Vernon Dudley.
6656,205,68,53,"Check the list.  And you, ginger?"
6657,205,68,2,Stan Shunpike.
6658,205,68,53,Like 'ell you are.  We know skinny Stan.  Try again.
6659,205,68,2,Weasley... Barney Weasley.
6660,205,68,53,"Weasley, eh?  Wouldn't be related to that blood traitor Arthur Weasley, would you?"
6661,205,68,2,Piss off!  Arthur Weasley's ten times the wizard you are!
6662,205,68,53,"Worth ten times you if I can find him.  Wasn't you that tipped him off, was it?"
6663,205,68,53,"How 'bout you, lovely?  What do they call you...?"
6664,205,68,3,Penelope Clearwater.  Half-blood.
6665,205,68,53,"You smell like vanilla, Penelope. I think you're going to be my favorite."
6666,205,68,145,There's no Vernon Dudley on 'ere.
6667,205,68,102,"Hear that, ugly?  The list says you're lying.  How come you don't want us to know who you are?  Hm?"
6668,205,68,1,The list is wrong.  I told you who I am --
6669,205,68,53,"Change of plans, boys.  We won't be taking this lot to the Ministry."
6670,205,68,1,What did you put on me?
6671,205,68,3,A Stinging Jinx.
6672,205,68,1,How long will it last?
6673,205,68,3,Not long.
6674,206,13,22,Show me. Get Draco. Well?
6675,206,13,12,I can't be sure.
6676,206,13,23,"Draco. Look closely, son. If we are the ones to hand Potter over to the Dark Lord... ...everything would be forgiven. All would be as it was, you understand?"
6677,206,13,53,"Now, we won't be forgetting who actually caught him, I hope, Mr. Malfoy."
6678,206,13,23,You dare to talk to me like that in my own house?
6679,206,13,22,"Lucius. Don't be shy, sweetie. Come over. Now, if this isn't who we think it is, Draco, and we call him, he'll kill us all. We need to be absolutely sure."
6680,206,13,12,What's wrong with his face?
6681,206,13,22,"Yes, what is wrong with his face?"
6682,206,13,145,"He came to us like that. Something he picked up in the forest, I reckon."
6683,206,13,22,"Or ran into a Stinging Jinx. Was it you, dearie? Give me her wand. We'll see what her last spell was. Ah. Got you. What is that? Where'd you get that from?"
6684,206,13,145,It was in her bag when we searched her. Reckon it's mine now. Are you mad? Go! Get out!
6685,206,13,22,"Cissy, put the boys in the cellar. I want to have a little conversation with this one, girl-to-girl."
6686,206,13,2,What are we gonna do? We can't leave Hermione alone with her.
6687,206,13,25,Ron? Harry?
6688,206,13,1,Luna?
6689,206,13,22,That sword is meant to be in my vault at Gringotts. How did you get it? What else did you and your friends take from my vault?!
6690,206,13,3,I didn't take anything. Please. I didn't take anything.
6691,206,13,22,I don't believe it.
6692,206,13,2,We have to do something.
6693,206,13,43,There's no way out of here. We've tried everything. It's enchanted.
6694,206,13,3,Please! please!
6695,206,13,22,Shut up!
6696,206,13,25,"You're bleeding, Harry. That's a curious thing to keep in your sock."
6697,206,13,1,Help us.
6698,206,13,2,Let her go.
6699,206,13,44,"Shut up. Get back. You, goblin, come with me."
6700,207,13,27,Aah!
6701,207,13,1,Dobby? What are you doing here?
6702,207,13,27,"Dobby has come to rescue Harry Potter, of course. Dobby will always be there for Harry Potter."
6703,207,13,1,You can Apparate in and out of this room? Could you take us with you?
6704,207,13,27,"Of course, sir. I'm an elf."
6705,207,13,2,Works for me.
6706,207,13,1,"Dobby, I want you to take Luna and Mr. Ollivander--"
6707,207,13,2,Shell Cottage on the outskirts of Tinworth. Trust me.
6708,207,13,25,"Whenever you're ready, sir."
6709,207,13,27,Sir? I like her very much. Meet me at the top of the stairs in 10 seconds.
6710,207,13,44,Ow.
6711,207,13,27,Who gets his wand?
6712,207,13,22,"I'm only going to ask you once more, goblin. Think very, very carefully before you answer."
6713,207,13,30,I don't know.
6714,207,13,22,You don't know? Why weren't you doing your job? Who got into my vault? Who stole it? Who stole it? Well?
6715,207,13,30,"When I was last in your vault, the sword was there. Oh, well then, perhaps it just walked out on its own then."
6716,207,13,30,There is no place safer than Gringotts.
6717,207,13,22,"Liar! Consider yourself lucky, goblin. The same won't be said for this one."
6718,207,13,2,Like hell.
6719,207,13,2,Expellliarmus!
6720,207,13,1,Stupefy.
6721,207,13,22,"Stop! Drop your wands. I said, drop them! Pick them up, Draco, now. Well, well, well, look what we have here. It's Harry Potter. He's all bright and shiny and new again, just in time for the Dark Lord. Call him. Call him."
6722,207,13,1,Stupefy!
6723,207,13,22,Stupid elf. You could've killed me.
6724,207,13,27,Dobby never meant to kill. Dobby only meant to maim or seriously injure.
6725,207,13,22,How dare you take a witch's wand? How dare you defy your masters?
6726,207,13,27,Dobby has no master. Dobby is a free elf. And Dobby has come to save Harry Potter and his friends.
6727,208,15,1,Hermione. You're all right. We're safe. We're all safe.
6728,208,15,27,Harry Potter.
6729,208,15,1,"Dobby. Dobby. No, just-- Hold on. Hold on. Look, just hold on, okay? We'll fix you. Hermione will have something. In your bag. Hermione? Hermione? What is it? Help me."
6730,208,15,27,Such a beautiful place... ...to be with friends. Dobby is happy to be with his friend... ...Harry Potter.
6731,208,15,25,We should close his eyes. Don't you think? There. Now he could be sleeping.
6732,208,15,1,I want to bury him. Properly. Without magic.
6733,209,15,25,It's beautiful here.
6734,209,15,73,"It was our Aunt's. We used to come here as kids. The Order uses it now as a safe house -- what's left of us, at least."
6735,209,15,25,Muggles think these keep evil away. But they're wrong...
6736,209,15,1,I need to talk to the goblin.
6737,210,15,1,How are you?
6738,210,15,30,Alive.
6739,210,15,1,You probably don't remember --
6740,210,15,1,Yes.
6741,210,15,30,And brought me here.
6742,210,15,30,You are a very unusual wizard.
6743,210,15,1,Why did you leave Gringotts?
6744,210,15,30,Soon the Death Eaters will control it. That was unacceptable to me.
6745,210,15,2,Then you're on our side.
6746,210,15,30,This is a wizard's war. I take no side.
6747,210,15,30,It is impossible.
6748,210,15,1,"Alone, yes. With you, no."
6749,210,15,30,How did you come by this sword?
6750,210,15,1,It's complicated. Why did Bellatrix Lestrange think it should be in her vault at Gringotts?
6751,210,15,30,It's complicated.
6752,210,15,1,The sword presented itself to us in a moment of need. We didn't steal it.
6753,210,15,30,"There is a sword in Madam Lestrange's vault identical to this one, but it is a fake. It was placed there this past summer."
6754,210,15,1,And she never suspected?
6755,210,15,30,The replica is very convincing. Only a goblin would recognize that this is the true Sword of Gryffindor.
6756,210,15,2,Who put it there? The fake.
6757,210,15,30,"It was not my place to ask, nor did I desire to. There are more than a few curious things in the vaults at Gringotts."
6758,210,15,1,And in Madam Lestrange's vault as well?
6759,210,15,30,Perhaps.
6760,210,15,30,I have no interest in gold.
6761,210,15,1,Then what? The goblin twists the curl at his chin... then his eyes
6762,210,15,30,That is my price.
6763,210,15,30,"I have your word, Harry Potter, that you will give me the Sword of Gryffindor if I help you?"
6764,210,15,3,"Harry, are you thinking there's a Horcrux in Bellatrix's vault?"
6765,210,15,1,"She was terrified when she thought we'd been in there. She kept asking you what else we'd taken. I'd bet anything there's a Horcrux there. If we find it, we can kill it. And if we kill it, we're one step closer to killing him."
6766,210,15,2,And if we find one? How're we supposed to destroy it if we've given Griphook the sword?
6767,210,15,1,I'm still working on that part.
6768,211,15,81,He's too weak.
6769,211,15,43,Forgive me if I don't get up.
6770,211,15,1,"Mr. Ollivander, I need to ask you a few questions."
6771,211,15,43,"Anything, m'boy, anything."
6772,211,15,1,"Can you identify these, sir?"
6773,211,15,43,Walnut and dragon heartstring. Twelve and three quarter inches. Unyielding. This belongs to Bellatrix Lestrange.
6774,211,15,1,And this?
6775,211,15,43,Hawthorn. Unicorn hair. Ten inches. Reasonably pliant. This was the wand of Draco Malfoy.
6776,211,15,1,Was? Isn't it still?
6777,211,15,43,Perhaps not -- if you won it from him. I sense its allegiance has changed.
6778,211,15,43,"The wand chooses the wizard, Mr. Potter. That much has always been clear to those of us who have studied wandlore."
6779,211,15,1,"What do you know about the Deathly Hallows, sir?"
6780,211,15,43,"There are rumored to be three: The Elder Wand, the Resurrection Stone and the Invisibility Cloak. It is said that to possess them all is to make oneself the Master of Death. But few truly believe such objects exist --"
6781,211,15,1,"But you, sir? Do you believe they exist?"
6782,211,15,1,You're lying. You know one exists and you told him about it. You told him about the Elder Wand and where to go looking for it.
6783,211,15,43,"He tortured me! Besides, I conveyed only rumors. There's no guarantee he will find it --"
6784,211,15,1,"He has found it, sir."
6785,211,15,1,"That's all, sir. We'll leave you to get some rest now."
6786,211,15,43,"He's after you, Mr. Potter. If it's true, what you say, that he has the Elder Wand, I'm afraid you really don't stand a chance."
6787,211,15,1,"Then I guess I'll just have to kill him before he finds me, sir."
6788,211,15,2,You're sure it's hers?
6789,211,15,3,Positive. Harry turns to the two wands on the table -- the ones he showed Ollivander -- and extends the longest to Hermione.
6790,211,15,1,I reckon you should take this then.
6791,211,15,2,You heard Ollivander. It's Harry's now.
6792,211,15,3,But I hate that thing -- that's the wand that killed Sirius! How can I hold it and not feel...
6793,211,15,1,"If I can hold it, you can."
